DATE,TIME,CONTENT
1/21/2016,21:16, Chain supply management key to health equity and #SDGs https://www.k4health.org/blog/post/health-supply-chain-capacity-development-must-sustainable-development-goals-and-health?utm_campaign=KFF-2016-Daily-GHP-Report&utm_source=hs_email&utm_medium=email&utm_content=25484725&_hsenc=p2ANqtz--n46xCXDG4Z8zwZkN7D0W0ByzoGHwWidFcSqgMo5Np8PRiGbsVzMWPzIvtNTU2tQeWJVjL8XEZTVkk3uOygM2Z92onM9qY-ljF5Ef43pSjdfU1GbE&_hsmi=25484725??            
1/21/2016,21:17, What do the #SDGs need to focus on the make them relevant to young people? http://bit.ly/1Jkw23K? #WEF v @unfoundation            
1/21/2016,21:37," Thinking global, acting local: challenges and opportunities in Japan?s implementation of the #SDGs http://ias.unu.edu/en/news/news/sdgs-a-chance-for-japan-to-fulfill-its-leadership-role.html#info?? @ESG_SDG            "
1/21/2016,21:38," 17 #SDGs to end poverty, protect our planet and ensure prosperity for everyone. @jcinews @UNpic.twitter.com/lkjeDxcXq3            "
1/21/2016,21:38, .@PRC_official launched Pak Coalition 4 Resilience boosting local actions 2wrds #SDGs in #Pakistan. Commendable steppic.twitter.com/hHqLDJW2jR            
1/21/2016,21:45, TONY ELUMELU FOUNDATION (@tonyelumeluFDN) explains challenges in meeting Goal 8 of the #SDGs #SDG8 #jobcreation https://www.youtube.com/watch?v=lVtrCPIPChw?? ? ?            
1/21/2016,21:49," Investing in the power&potential of young people could not b more relevant as we enter t new #development era""-@BabatundeUNFPA #SDGs @UNFPA ""           "
1/21/2016,21:50, Do the #SDGs address #youth needs? Find out in @GatesJHU's interview w/ @BabatundeUNFPA: http://bit.ly/1T52XeJ? #GlobalGoals #ICFP @UNFPA            
1/21/2016,21:57, Today @UN SG Ban Ki-moon announced High-level Adv. Group2help guide @UnfEWEC transition2 #SDGs:http://ow.ly/Xml2l? #EWECisME v @USAIDGH            
1/21/2016,22:01, Exciting day for @UnfEWEC: High-level Advisory Group ll guide Global Strategy&transition2 #SDGs:http://ow.ly/Xml2l? #EWECisME v @USAIDGH            
1/21/2016,22:04, NIGERIA - top fishing economies in the world! http://connectnigeria.com/articles/2014/07/07/nigeria-listed-among-worlds-top-fishing-economies/?? #Goal14 #SDGs pic.twitter.com/UMzgqKrNfv            
1/21/2016,22:30, Reducing food loss & waste key to #SDGs: #Champions123 coalition launched to inspire action: http://bit.ly/1ZPsw8V? via@UNEP            
1/21/2016,22:32, @UNEPAsiaPacific:Reducing food loss & waste key 2 #SDGs:#Champions123 coalition launched to inspire action:http://bit.ly/1ZPsw8V? via @UNEP            
1/21/2016,22:39, I score 221 points at #TranslatorGator! Help #UN research and win rewards too! #crowdsource #SDGs            
1/21/2016,22:46, @StreetNakuru see this...time to act on environment conscious #SDGs @NemaKenya #BanPlasticBagsinKenya @JudiWakhunguhttps://twitter.com/KojoAB/status/690422625361784832??            
1/21/2016,22:52, About 2.6 billion people in developing countries are facing problems accessing electricity full time. #Goal9 #SDGs            
1/21/2016,22:54, #ECOSOC70 milestone: UNAIDS. Now seen as model of inclusive multisector governance 4 #SDGs http://bit.ly/1Sz3gPH?pic.twitter.com/UnbHHnYlug            
1/21/2016,22:55, I score 200 points at #TranslatorGator! Help #UN research and win rewards too! http://translator-gator.unglobalpulse.net/auth/register?ref=fawwaz?? #crowdsource #SDGs            
1/21/2016,22:55, With lots of examples already @BIZfor2030 #SDGs #GlobalGoalshttps://twitter.com/knewman2000/status/690231061549314048??            
1/21/2016,22:58, These terms are necessary to create a better world. #SDGs #CSR #sustainability #socent #3BL #SIAisSocialCapital http://ln.is/www.clearlyso.com/TRsBT??            
1/21/2016,23:00, RT @ yaokheprafelix: These terms are necessary to create a better world. #SDGs #CSR #sustainability #socent #3BL #? http://ift.tt/1QiuiHD?            
1/21/2016,23:00, The Key to Achieving the #SDGs? Transform the Global Goals Into Local Goals http://sbshare.co/1QmxCU3?            
1/21/2016,23:01, @foodloss and #foodwaste are key #climatechange issues that need to be tackled http://www.wri.org/blog/2016/01/champions-call-reduce-global-food-loss-and-waste?? #climateaction #SDGs #SDG12 @UNEP            
1/21/2016,23:03, News from #WEF16: @WorldBank + #UNSG announced high level panel on water & sanitation http://bit.ly/1lBfb17? #SDGs pic.twitter.com/mzUIymiQ5C            
1/21/2016,23:04," Unilever, Nestle, USDA, Rockefeller to cut #foodwaste #SDGs #SDG12http://bit.ly/1NnbEdd?            "
1/21/2016,23:17, #Djibouti announces 300MW #solar project as part of 100% #renewable plan http://reneweconomy.com.au/2016/africa-djibouti-announces-300-mw-solar-project-as-part-of-100-renewable-future-goal-read-more-httpwww-pv-magazine-comnewsdetailsbeitragafrica-djibouti-announces-300-mw-solar-project-as-part-62604?? #climateaction #SDGs            
1/21/2016,23:20, What will it take for #America to go 100% #renewable? http://reneweconomy.com.au/2016/what-will-it-take-for-america-to-go-100-percent-renewable-34113?? #climateaction #SDGs            
1/21/2016,23:20, This will end soon. #SDGs #SustainableDevelopmenthttps://twitter.com/SDGsSaturday/status/690426749830746112??            
1/21/2016,23:20, Disruptive businesses that seek to benefit society will prosper.  #DavosMillennials #Davos2016 #SDGs            
1/21/2016,23:26, Courtesy Meeting with @AIESECINDONESIA - @UNFPAIndonesia #SDGs #YouthDevelopment #Engagementpic.twitter.com/0YmJP1qMpM            
1/21/2016,23:32, #Year2016 is gaining traction. We've the #SDGs to grapple with & the #NationalHealthAct to implement. #NgHlth. @HealthNG @SDGsNGA @NHAct2014            
1/21/2016,23:49, How do we get 1 million youth behind the #UN #SDGs to drive positive impact? @AIESEC #youthspeaks #proudalum            
1/21/2016,23:49, This week's IHP news on #Davos special issue HS&Reform #PMAC #SDGs #Lancetstillbirths #UHC #humanitarianfinance ... http://www.internationalhealthpolicies.org/newsletter/davos-man-worries-for-good-reason/??            
1/21/2016,23:50, Will Setting Goals End Hunger? What?s Next for the #SDGs? http://ow.ly/WErE7? #Post2015 #GlobalGoals            
1/21/2016,23:55, @wef #Oil prices and #trade pipeline project in #infrastructure amid the global financial crisis #WEF #Davos #SDGs            
1/21/2016,23:56, Event in New York: Evaluating #SDGs with an equity-focused and #gender-responsive lens http://mymande.org/evalgender/evaluating-sdgs-equity-focused-and-gender-responsive-lens?? #evaluation @UN_Evaluation            
1/21/2016,23:59, The @Tesco CEO heads up global food waste campaign launched at Davos. By @guardian http://www.theguardian.com/sustainable-business/2016/jan/21/tesco-ceo-davos-food-waste-campaign-sustainable-development-goals-climate-change?CMP=Share_AndroidApp_Tweet??  #SDGs pic.twitter.com/qfWQoqu2s7            
1/21/2016,23:59, #LeadPakistan @leadpakistan   Towards 2047 Punjab growth strategies and #SDGs #punjab #Pakistanpic.twitter.com/mmKi29d3PB            
1/22/2016,0:01," We must do all to ensure that, by 2030, all children incl infants have access to safe, nutritious & sufficient food all year round #SDGs            "
1/22/2016,0:04, World of #business must play part in achieving new Sustainable Development Goals ? #UN chief #SDGs http://www.un.org/apps/news/story.asp?NewsID=53055&mkt_tok=3RkMMJWWfF9wsRoks6XMcu%2FhmjTEU5z14uQkUa%2BxlMI%2F0ER3fOvrPUfGjI4DTcBgNq%2BTFAwTG5toziV8R7bNKc1r2NkQXBfn#.VqHjApPhB-V??            
1/22/2016,0:10, Is STI Policy in developing countries aware of the #SDGs ? https://twitter.com/FBonaglia/status/690129990705385473??            
1/22/2016,0:11," @wef Benefits of #infrastructure projects in sector such as #energy  , #transport ,  #water and #Sanitation #SDGs #GlobalGoals #WEF #Davos            "
1/22/2016,0:13, About to kick off @wbcsd #circulareconomy & #SDGs session #Davos2016pic.twitter.com/WH6btn4HlW            
1/22/2016,0:14," @DEANinitiative @Vivian_Elabor @ngsdgsyouths Great jobs, this is a good start for the implemention of #SDGs            "
1/22/2016,0:16, Explore new models for inclusive business with Mark Ingram at #RBFJakarta b4md #SDGs? https://www.instagram.com/p/BA1ZMQkBhz5/?            
1/22/2016,0:17, Emmanuel's story shows how vital health system strengthening is to #LeaveNoOneBehind in #SDGs. @HelenCHamilton blogs http://po.st/8FGVhL?            
1/22/2016,0:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs            
1/22/2016,0:20, w/ @MrKRudd @unfoundation @UNICEF discussion on #water #sanitation #wash #SDGs .@Davos #WEF16pic.twitter.com/tE5RvKyQry            
1/22/2016,0:20, Health in 2015: From Millenium Development Goals to Sustainable Development Goals http://goo.gl/TwXCGc? #MDGs?#SDGs            
1/22/2016,0:21, @camillaponte #SDGs are at the core of our declaration and definately important to address - for #Bayer as well as for other stakeholders!            
1/22/2016,0:21, New body to help business realise sustainable development goals http://dnai.in/d8FI? via @dna #SDGs            
1/22/2016,0:30, Reducing food loss & waste is key to UN #SDGs: #Champions123 coalition with @MPB_WBCSD launched to inspire actionhttp://bit.ly/1JZhdUj?            
1/22/2016,0:34," W/ increasing consumer awareness & demands, ignoring #SDGs #Globalgoals can no longer be defended as good #Business https://lnkd.in/eHvaT_4?            "
1/22/2016,0:36, #TellEveryone Quality education goal will lead to rapid actualizing of other #SDGs @librarian_nkem @SDGsanambra @saifsde @EstherNgumbi            
1/22/2016,0:38, UN on #SDGs Paper by @unanl is out! http://paper.li/UNANL/1336552654?edition_id=87fe3040-c0e3-11e5-9524-0cc47a0d15fd?? Stories via @PeaceChild @ElizaTalks @ATDIreland            
1/22/2016,0:39," #Inequality, #climatechange.  and the #SDGs are some of the hot topics being discussed at #Davos. Follow #WEF16https://twitter.com/Davos/status/690300343347978245??            "
1/22/2016,0:42, Read more about or work on shelter construction http://bit.ly/1nqgxhb? @IRWorldwide #SDGs #shelter @CebuInfocenpic.twitter.com/3EtUG7mpYy            
1/22/2016,0:42, Just because something is a norm in our culture doesn't make it right forced early marriage to girls is killing #sdgs. #TellEveryone            
1/22/2016,0:52, #UNSG Report on follow-up & review of the #SDGs #2030Agenda at global level is available http://bit.ly/1CoaoTe?pic.twitter.com/slYVYskosj            
1/22/2016,0:52, In order to deliver on #qualityeducation we must have #qualityteachers #sdgs #nigeria #goal4            
1/22/2016,0:59, Important initiative to quantify BU case #SDGs http://ow.ly/XkBE4? In parallel companies can quantify their own http://bit.ly/1QXJMUF?            
1/22/2016,1:00, RT @thebteamhq: Govt & NGOs can't build the future we need alone. #Business can help create the future #SDGs #WEF16 http://ow.ly/XlEEJ?            
1/22/2016,1:01," #TheForceAwakens: as #davos2016 elites meet, a civil society #fightinequality alliance is born. #EndPoverty w/ #SDGs http://actalliance.org/wp-content/uploads/2016/01/Inequality-Alliance-Press-release.pdf??            "
1/22/2016,1:03," @JeffDSachs on #SDGs: It's about mobilizing our will, our governments & technology. http://bit.ly/1P83dYE? #wef16 #GlobalGoals            "
1/22/2016,1:03, New Global Commission Aimed at Quantifying Business Case for Helping to Achieve #SDGs http://goo.gl/DwfLbI?            
1/22/2016,1:04," Another good move &start towards #ImplementingSDGs With a joint decision & action, #SDGs will be better implemented https://twitter.com/unngls/status/690267993322975232??            "
1/22/2016,1:07, New report on cultivating #equality - who eats first and who eats worst? http://bit.ly/1JCOnDR? #devpolicy #SDGs pic.twitter.com/VvZZelTl0r            
1/22/2016,1:10, .@secgen UN Secretary-General urges business to be involved in achieving #SDGs: http://ow.ly/XmXuy?            
1/22/2016,1:15, UN Sec-General Ban Ki-Moon appoints new #SDGs advocates: http://ow.ly/XhoIh?pic.twitter.com/MdTnu1R8Y6            
1/22/2016,1:18, #agriculture is in all of the #SDGs in our 2 part blog series: http://bit.ly/23gzinl? http://bit.ly/1nbcGnn?pic.twitter.com/vS1TkZ5CJC            
1/22/2016,1:20, #FFD3 #SDGs @Sachin_chat @sharmapratyush Wealth doesn't trickle down ? it just floods offshorehttp://gu.com/p/3977v/stw?            
1/22/2016,1:32," @BillGates #HumanSecurity  answers it all in;Freedom of speech, worship & Freedom from want,fear.D surest way 2 #EndPoverty,achieve #SDGs.            "
1/22/2016,1:32," .@mark_dearn on 'free trade' & #TTIP in an important #Polish newspaper: http://biznes.gazetaprawna.pl/artykuly/919052,mark-dearn-umowy-handlowe-i-inwestycyjne-ttip-usa-ue.html?? #SDGs #EYD2015pic.twitter.com/11nlskZTzh            "
1/22/2016,1:33, We look forward to panel's conclusions on this key issue for #SDGs. #Womenempowerment is at the heart of CARE's workhttps://twitter.com/AlertNet/status/690300747834101766??            
1/22/2016,1:35, To achieve #SDGs w #business - commit CEO - report transparently & be accountable - get involved in transformative efforts says @PaulPolman            
1/22/2016,1:42, RT IFADnews: RT knwanze: Arriving Davos today and happy to see all the discussion around #SDGs #empowerwomen Now is the time for action. #G?            
1/22/2016,1:43, IFADnews: RT knwanze: Arriving Davos today and happy to see all the discussion around #SDGs #empowerwomen Now is the time for action. #Glob?            
1/22/2016,1:46, Chykere: RT TonyOElumelu: Just before a discussion on Operationalising #SDGs with President PaulKagame #Rwanda #Af?pic.twitter.com/t4IZo50P6v            
1/22/2016,1:48, Chykere: RT TonyOElumelu: Just before a discussion on Operationalising #SDGs with President PaulKagame #Rwanda #Af? http://ift.tt/1Osa7GH?            
1/22/2016,1:52, Great blog piece by @PaulPolman & @malloch_brown @CNNMoney - How business can change the world & make money #SDGs http://ow.ly/XopTB?            
1/22/2016,1:59, Are we on the right path? 5 criteria to measure progress on achieving #SDGs via @IIE http://bit.ly/1SitKEU?            
1/22/2016,2:03," Check out @HuffPostBiz interview with @PaulPolman The world is watching what we do."" #SDGs http://ow.ly/Xorap? ""           "
1/22/2016,2:04, First steps towards achieving the #SDGs - share your stories and images by Sunday http://gu.com/p/4fcvn/stw?            
1/22/2016,2:04, How expensive is it to be a poor http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #guardian #WaterPoverty #MDGs #SDGs            
1/22/2016,2:04, How expensive is it to be a poor http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #guardian #WaterPoverty #MDGs #SDGs #4H2O            
1/22/2016,2:04, How expensive is it to be a poor http://www.huffingtonpost.com/gary-white/its-expensive-to-be-poor_b_8095176.html?1441805779?? #Water #guardian #WaterPoverty #MDGs #SDGs            
